Sub-Category,Product Name,Value Column Name,Value
"Binders","GBC White Gloss Covers, Plain Front","Profit Margin %","0.11666666666666672"
"Binders","GBC White Gloss Covers, Plain Front","Count of Customer Name","7"
"Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets","Sales","258.72"
"Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets","Sales Margin %","0.29583333333333345"
"Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets","Profit","-27.165599999999998"
"Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets","Profit Margin %","-0.10499999999999998"
"Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets","Count of Customer Name","12"
"Binders","Avery Legal 4-Ring Binder","Sales","258.054"
"Binders","Avery Legal 4-Ring Binder","Sales Margin %","0.39024390243902435"
"Binders","Avery Legal 4-Ring Binder","Profit","90.214"
"Binders","Avery Legal 4-Ring Binder","Profit Margin %","0.34959349593495936"
"Binders","Avery Legal 4-Ring Binder","Count of Customer Name","4"
"Binders","GBC Poly Designer Binding Covers","Sales","256.122"
"Binders","GBC Poly Designer Binding Covers","Sales Margin %","0.28758169934640526"
"Binders","GBC Poly Designer Binding Covers","Profit","102.44879999999999"
"Binders","GBC Poly Designer Binding Covers","Profit Margin %","0.39999999999999997"
"Binders","GBC Poly Designer Binding Covers","Count of Customer Name","6"
"Binders","GBC Imprintable Covers","Sales","241.56"
"Binders","GBC Imprintable Covers","Sales Margin %","0.42727272727272725"
"Binders","GBC Imprintable Covers","Profit","39.9672"
"Binders","GBC Imprintable Covers","Profit Margin %","0.16545454545454544"
"Binders","GBC Imprintable Covers","Count of Customer Name","8"
"Binders","Avery Flip-Chart Easel Binder, Black","Sales","239.466"
"Binders","Avery Flip-Chart Easel Binder, Black","Sales Margin %","0.8224299065420562"
"Binders","Avery Flip-Chart Easel Binder, Black","Profit","37.8222"
"Binders","Avery Flip-Chart Easel Binder, Black","Profit Margin %","0.15794392523364487"
"Binders","Avery Flip-Chart Easel Binder, Black","Count of Customer Name","4"
"Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings","Sales","238.329"
"Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings","Sales Margin %","0.23076923076923075"
"Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings","Profit","25.491600000000005"
"Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings","Profit Margin %","0.10695970695970698"
"Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings","Count of Customer Name","12"
"Binders","Acco D-Ring Binder w/DublLock","Sales","235.18"
"Binders","Acco D-Ring Binder w/DublLock","Sales Margin %","0.3272727272727273"
"Binders","Acco D-Ring Binder w/DublLock","Profit","-102.83779999999999"
"Binders","Acco D-Ring Binder w/DublLock","Profit Margin %","-0.4372727272727272"
"Binders","Acco D-Ring Binder w/DublLock","Count of Customer Name","9"
"Binders","Avery Non-Stick Binders","Sales","217.316"
"Binders","Avery Non-Stick Binders","Sales Margin %","0.3305785123966942"
"Binders","Avery Non-Stick Binders","Profit","43.553000000000004"
"Binders","Avery Non-Stick Binders","Profit Margin %","0.2004132231404959"
"Binders","Avery Non-Stick Binders","Count of Customer Name","20"
"Binders","DXL Angle-View Binders with Locking Rings by Samsill","Sales","215.109"
"Binders","DXL Angle-View Binders with Locking Rings by Samsill","Sales Margin %","0.4767025089605735"
"Binders","DXL Angle-View Binders with Locking Rings by Samsill","Profit","66.69149999999999"
"Binders","DXL Angle-View Binders with Locking Rings by Samsill","Profit Margin %","0.31003584229390674"
"Binders","DXL Angle-View Binders with Locking Rings by Samsill","Count of Customer Name","10"
"Binders","GBC Wire Binding Strips","Sales","212.658"
"Binders","GBC Wire Binding Strips","Sales Margin %","0"
"Binders","GBC Wire Binding Strips","Profit","-18.4092"
"Binders","GBC Wire Binding Strips","Profit Margin %","-0.08656716417910447"
"Binders","GBC Wire Binding Strips","Count of Customer Name","5"
"Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Sales","212.08"
"Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Sales Margin %","0.2590909090909091"
"Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Profit","58.5148"
"Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Profit Margin %","0.2759090909090909"
"Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Count of Customer Name","13"
"Binders","Cardinal EasyOpen D-Ring Binders","Sales","209.306"
"Binders","Cardinal EasyOpen D-Ring Binders","Sales Margin %","0.4454148471615721"
"Binders","Cardinal EasyOpen D-Ring Binders","Profit","26.506"
"Binders","Cardinal EasyOpen D-Ring Binders","Profit Margin %","0.12663755458515283"
"Binders","Cardinal EasyOpen D-Ring Binders","Count of Customer Name","8"
"Binders","Ibico Plastic and Wire Spiral Binding Combs","Sales","208.221"
"Binders","Ibico Plastic and Wire Spiral Binding Combs","Sales Margin %","0.291497975708502"
"Binders","Ibico Plastic and Wire Spiral Binding Combs","Profit","21.580800000000004"
"Binders","Ibico Plastic and Wire Spiral Binding Combs","Profit Margin %","0.10364372469635628"
"Binders","Ibico Plastic and Wire Spiral Binding Combs","Count of Customer Name","9"
"Binders","GBC Linen Binding Covers","Sales","207.566"
"Binders","GBC Linen Binding Covers","Sales Margin %","0.2089552238805971"
"Binders","GBC Linen Binding Covers","Profit","-82.4068"
"Binders","GBC Linen Binding Covers","Profit Margin %","-0.3970149253731343"
"Binders","GBC Linen Binding Covers","Count of Customer Name","6"
"Binders","JM Magazine Binder","Sales","204.724"
"Binders","JM Magazine Binder","Sales Margin %","0.1935483870967742"
"Binders","JM Magazine Binder","Profit","50.1904"
"Binders","JM Magazine Binder","Profit Margin %","0.24516129032258063"
"Binders","JM Magazine Binder","Count of Customer Name","6"
"Binders","Angle-D Binders with Locking Rings, Label Holders","Sales","197.83"
"Binders","Angle-D Binders with Locking Rings, Label Holders","Sales Margin %","0.33948339483394846"
"Binders","Angle-D Binders with Locking Rings, Label Holders","Profit","35.331999999999994"
"Binders","Angle-D Binders with Locking Rings, Label Holders","Profit Margin %","0.17859778597785975"
"Binders","Angle-D Binders with Locking Rings, Label Holders","Count of Customer Name","10"
"Binders","Avery Recycled Flexi-View Covers for Binding Systems","Sales","197.169"
"Binders","Avery Recycled Flexi-View Covers for Binding Systems","Sales Margin %","0.5528455284552846"
"Binders","Avery Recycled Flexi-View Covers for Binding Systems","Profit","-69.5702"
"Binders","Avery Recycled Flexi-View Covers for Binding Systems","Profit Margin %","-0.35284552845528455"
"Binders","Avery Recycled Flexi-View Covers for Binding Systems","Count of Customer Name","7"
"Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Sales","191.98"
"Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Sales Margin %","0.45619335347432016"
"Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Profit","50.228"
"Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Profit Margin %","0.26163141993957706"
"Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Count of Customer Name","9"
"Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings","Sales","191.352"
"Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings","Sales Margin %","0.059701492537313466"
"Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings","Profit","29.416800000000002"
"Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings","Profit Margin %","0.1537313432835821"
"Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings","Count of Customer Name","7"
"Binders","GBC Wire Binding Combs","Sales","184.052"
"Binders","GBC Wire Binding Combs","Sales Margin %","0.26966292134831465"
"Binders","GBC Wire Binding Combs","Profit","41.5668"
"Binders","GBC Wire Binding Combs","Profit Margin %","0.2258426966292135"
"Binders","GBC Wire Binding Combs","Count of Customer Name","7"
"Binders","Ibico Covers for Plastic or Wire Binding Elements","Sales","184"
"Binders","Ibico Covers for Plastic or Wire Binding Elements","Sales Margin %","0.375"
"Binders","Ibico Covers for Plastic or Wire Binding Elements","Profit","57.5"
"Binders","Ibico Covers for Plastic or Wire Binding Elements","Profit Margin %","0.3125"
"Binders","Ibico Covers for Plastic or Wire Binding Elements","Count of Customer Name","6"
"Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg","Sales","182.508"
"Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg","Sales Margin %","0.39647577092511016"
"Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg","Profit","-3.216000000000001"
"Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg","Profit Margin %","-0.017621145374449344"
"Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg","Count of Customer Name","10"
"Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Sales","179.014"
"Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Sales Margin %","0.4271844660194175"
"Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Profit","5.3877999999999995"
"Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Profit Margin %","0.030097087378640773"
"Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Count of Customer Name","10"
"Binders","Heavy-Duty E-Z-D Binders","Sales","176.742"
"Binders","Heavy-Duty E-Z-D Binders","Sales Margin %","0.19135802469135801"
"Binders","Heavy-Duty E-Z-D Binders","Profit","9.055300000000003"
"Binders","Heavy-Duty E-Z-D Binders","Profit Margin %","0.05123456790123459"
"Binders","Heavy-Duty E-Z-D Binders","Count of Customer Name","8"
"Binders","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11"","Sales","175.388"
"Binders","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11"","Sales Margin %","0.21472392638036808"
"Binders","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11"","Profit","73.86739999999999"
"Binders","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11"","Profit Margin %","0.42116564417177904"
"Binders","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11"","Count of Customer Name","7"
"Binders","Wilson Jones International Size A4 Ring Binders","Sales","174.73"
"Binders","Wilson Jones International Size A4 Ring Binders","Sales Margin %","0.1683168316831683"
"Binders","Wilson Jones International Size A4 Ring Binders","Profit","12.802000000000007"
"Binders","Wilson Jones International Size A4 Ring Binders","Profit Margin %","0.0732673267326733"
"Binders","Wilson Jones International Size A4 Ring Binders","Count of Customer Name","7"
"Binders","GBC Plastic Binding Combs","Sales","172.692"
"Binders","GBC Plastic Binding Combs","Sales Margin %","0.0683760683760685"
"Binders","GBC Plastic Binding Combs","Profit","59.778000000000006"
"Binders","GBC Plastic Binding Combs","Profit Margin %","0.34615384615384615"
"Binders","GBC Plastic Binding Combs","Count of Customer Name","10"
"Binders","Avery Heavy-Duty EZD View Binder with Locking Rings","Sales","170.984"
"Binders","Avery Heavy-Duty EZD View Binder with Locking Rings","Sales Margin %","0"
"Binders","Avery Heavy-Duty EZD View Binder with Locking Rings","Profit","29.730799999999995"
"Binders","Avery Heavy-Duty EZD View Binder with Locking Rings","Profit Margin %","0.17388059701492534"
"Binders","Avery Heavy-Duty EZD View Binder with Locking Rings","Count of Customer Name","10"
"Binders","GBC Instant Report Kit","Sales","164.985"
"Binders","GBC Instant Report Kit","Sales Margin %","0.5882352941176471"
"Binders","GBC Instant Report Kit","Profit","3.2349999999999985"
"Binders","GBC Instant Report Kit","Profit Margin %","0.01960784313725489"
"Binders","GBC Instant Report Kit","Count of Customer Name","13"
"Binders","GBC Personal VeloBind Strips","Sales","156.938"
"Binders","GBC Personal VeloBind Strips","Sales Margin %","0.06870229007633577"
"Binders","GBC Personal VeloBind Strips","Profit","-11.261199999999999"
"Binders","GBC Personal VeloBind Strips","Profit Margin %","-0.0717557251908397"
"Binders","GBC Personal VeloBind Strips","Count of Customer Name","7"
"Binders","ACCOHIDE 3-Ring Binder, Blue, 1"","Sales","147.028"
"Binders","ACCOHIDE 3-Ring Binder, Blue, 1"","Sales Margin %","0.348314606741573"
"Binders","ACCOHIDE 3-Ring Binder, Blue, 1"","Profit","50.7164"
"Binders","ACCOHIDE 3-Ring Binder, Blue, 1"","Profit Margin %","0.34494382022471914"
"Binders","ACCOHIDE 3-Ring Binder, Blue, 1"","Count of Customer Name","13"
"Binders","GBC Laser Imprintable Binding System Covers, Desert Sand","Sales","146.981"
"Binders","GBC Laser Imprintable Binding System Covers, Desert Sand","Sales Margin %","0"
"Binders","GBC Laser Imprintable Binding System Covers, Desert Sand","Profit","18.4083"
"Binders","GBC Laser Imprintable Binding System Covers, Desert Sand","Profit Margin %","0.12524271844660195"
"Binders","GBC Laser Imprintable Binding System Covers, Desert Sand","Count of Customer Name","6"
"Binders","Wilson Jones Hanging View Binder, White, 1"","Sales","143.42"
"Binders","Wilson Jones Hanging View Binder, White, 1"","Sales Margin %","0.11881188118811876"
"Binders","Wilson Jones Hanging View Binder, White, 1"","Profit","55.238"
"Binders","Wilson Jones Hanging View Binder, White, 1"","Profit Margin %","0.38514851485148516"
"Binders","Wilson Jones Hanging View Binder, White, 1"","Count of Customer Name","7"
"Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Sales","143.01"
"Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Sales Margin %","0.18095238095238086"
"Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Profit","-2.179199999999998"
"Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Profit Margin %","-0.015238095238095226"
"Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos","Count of Customer Name","11"
"Binders","Flexible Leather- Look Classic Collection Ring Binder","Sales","142.05"
"Binders","Flexible Leather- Look Classic Collection Ring Binder","Sales Margin %","0.12000000000000004"
"Binders","Flexible Leather- Look Classic Collection Ring Binder","Profit","18.940000000000005"
"Binders","Flexible Leather- Look Classic Collection Ring Binder","Profit Margin %","0.13333333333333336"
"Binders","Flexible Leather- Look Classic Collection Ring Binder","Count of Customer Name","6"
"Binders","Ibico Recycled Grain-Textured Covers","Sales","141.614"
"Binders","Ibico Recycled Grain-Textured Covers","Sales Margin %","0.2439024390243903"
"Binders","Ibico Recycled Grain-Textured Covers","Profit","3.453999999999999"
"Binders","Ibico Recycled Grain-Textured Covers","Profit Margin %","0.024390243902439015"
"Binders","Ibico Recycled Grain-Textured Covers","Count of Customer Name","4"
"Binders","Avery 3 1/2" Diskette Storage Pages, 10/Pack","Sales","137.808"
"Binders","Avery 3 1/2" Diskette Storage Pages, 10/Pack","Sales Margin %","0.1818181818181818"
"Binders","Avery 3 1/2" Diskette Storage Pages, 10/Pack","Profit","-14.407200000000005"
"Binders","Avery 3 1/2" Diskette Storage Pages, 10/Pack","Profit Margin %","-0.10454545454545458"
"Binders","Avery 3 1/2" Diskette Storage Pages, 10/Pack","Count of Customer Name","6"
"Binders","Acco 3-Hole Punch","Sales","137.532"
"Binders","Acco 3-Hole Punch","Sales Margin %","0.5796178343949044"
"Binders","Acco 3-Hole Punch","Profit","55.538399999999996"
"Binders","Acco 3-Hole Punch","Profit Margin %","0.4038216560509553"
"Binders","Acco 3-Hole Punch","Count of Customer Name","9"
"Binders","GBC Binding covers","Sales","137.27"
"Binders","GBC Binding covers","Sales Margin %","0.15094339622641517"
"Binders","GBC Binding covers","Profit","58.9225"
"Binders","GBC Binding covers","Profit Margin %","0.4292452830188679"
"Binders","GBC Binding covers","Count of Customer Name","3"
"Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips","Sales","136.728"
"Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips","Sales Margin %","0.34259259259259267"
"Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips","Profit","4.367699999999998"
"Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips","Profit Margin %","0.03194444444444443"
"Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips","Count of Customer Name","9"
"Binders","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","Sales","136.44"
"Binders","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","Sales Margin %","0.08888888888888889"
"Binders","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","Profit","13.644000000000002"
"Binders","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","Profit Margin %","0.10000000000000002"
"Binders","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","Count of Customer Name","4"
"Binders","Avery Metallic Poly Binders","Sales","135.801"
"Binders","Avery Metallic Poly Binders","Sales Margin %","0.8059071729957805"
"Binders","Avery Metallic Poly Binders","Profit","43.433400000000006"
"Binders","Avery Metallic Poly Binders","Profit Margin %","0.31983122362869204"
"Binders","Avery Metallic Poly Binders","Count of Customer Name","6"
"Binders","Wilson Jones Impact Binders","Sales","134.68"
"Binders","Wilson Jones Impact Binders","Sales Margin %","0.3615384615384616"
"Binders","Wilson Jones Impact Binders","Profit","23.7244"
"Binders","Wilson Jones Impact Binders","Profit Margin %","0.17615384615384613"
"Binders","Wilson Jones Impact Binders","Count of Customer Name","9"
"Binders","Fellowes Presentation Covers for Comb Binding Machines","Sales","133.86"
"Binders","Fellowes Presentation Covers for Comb Binding Machines","Sales Margin %","0"
"Binders","Fellowes Presentation Covers for Comb Binding Machines","Profit","21.825000000000003"
"Binders","Fellowes Presentation Covers for Comb Binding Machines","Profit Margin %","0.16304347826086957"
"Binders","Fellowes Presentation Covers for Comb Binding Machines","Count of Customer Name","2"
"Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue","Sales","131.097"
"Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue","Sales Margin %","0.17602996254681658"
"Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue","Profit","18.412499999999994"
"Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue","Profit Margin %","0.14044943820224715"
"Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue","Count of Customer Name","11"
"Binders","DXL Angle-View Binders with Locking Rings, Black","Sales","124.592"
"Binders","DXL Angle-View Binders with Locking Rings, Black","Sales Margin %","0.2692307692307692"
"Binders","DXL Angle-View Binders with Locking Rings, Black","Profit","42.0498"
"Binders","DXL Angle-View Binders with Locking Rings, Black","Profit Margin %","0.33749999999999997"
"Binders","DXL Angle-View Binders with Locking Rings, Black","Count of Customer Name","4"
"Binders","VariCap6 Expandable Binder","Sales","122.83"
"Binders","VariCap6 Expandable Binder","Sales Margin %","0.12676056338028163"
"Binders","VariCap6 Expandable Binder","Profit","31.14"
"Binders","VariCap6 Expandable Binder","Profit Margin %","0.2535211267605634"
"Binders","VariCap6 Expandable Binder","Count of Customer Name","3"
"Binders","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"","Sales","122.18"
"Binders","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"","Sales Margin %","0.3902439024390244"
"Binders","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"","Profit","7.449999999999999"
"Binders","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"","Profit Margin %","0.06097560975609755"
"Binders","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"","Count of Customer Name","6"
"Binders","Cardinal Slant-D Ring Binders","Sales","119.922"
"Binders","Cardinal Slant-D Ring Binders","Sales Margin %","0.7681159420289856"
"Binders","Cardinal Slant-D Ring Binders","Profit","46.056999999999995"
"Binders","Cardinal Slant-D Ring Binders","Profit Margin %","0.38405797101449274"
"Binders","Cardinal Slant-D Ring Binders","Count of Customer Name","5"
"Binders","Wilson Jones 1" Hanging DublLock Ring Binders","Sales","117.744"
"Binders","Wilson Jones 1" Hanging DublLock Ring Binders","Sales Margin %","0.21076233183856505"
"Binders","Wilson Jones 1" Hanging DublLock Ring Binders","Profit","-8.5536"
"Binders","Wilson Jones 1" Hanging DublLock Ring Binders","Profit Margin %","-0.0726457399103139"
"Binders","Wilson Jones 1" Hanging DublLock Ring Binders","Count of Customer Name","10"
"Binders","SlimView Poly Binder, 3/8"","Sales","117.586"
"Binders","SlimView Poly Binder, 3/8"","Sales Margin %","0.18502202643171806"
"Binders","SlimView Poly Binder, 3/8"","Profit","5.698"
"Binders","SlimView Poly Binder, 3/8"","Profit Margin %","0.048458149779735685"
"Binders","SlimView Poly Binder, 3/8"","Count of Customer Name","7"
"Binders","Avery Hole Reinforcements","Sales","116.501"
"Binders","Avery Hole Reinforcements","Sales Margin %","0.5508021390374332"
"Binders","Avery Hole Reinforcements","Profit","14.827399999999999"
"Binders","Avery Hole Reinforcements","Profit Margin %","0.12727272727272726"
"Binders","Avery Hole Reinforcements","Count of Customer Name","9"
"Binders","Avery Durable Plastic 1" Binders","Sales","116.224"
"Binders","Avery Durable Plastic 1" Binders","Sales Margin %","0.09375"
"Binders","Avery Durable Plastic 1" Binders","Profit","37.5004"
"Binders","Avery Durable Plastic 1" Binders","Profit Margin %","0.32265625"
"Binders","Avery Durable Plastic 1" Binders","Count of Customer Name","7"
"Binders","Avery Printable Repositionable Plastic Tabs","Sales","115.24"
"Binders","Avery Printable Repositionable Plastic Tabs","Sales Margin %","0.9104477611940298"
"Binders","Avery Printable Repositionable Plastic Tabs","Profit","42.312000000000005"
"Binders","Avery Printable Repositionable Plastic Tabs","Profit Margin %","0.3671641791044777"
"Binders","Avery Printable Repositionable Plastic Tabs","Count of Customer Name","6"
"Binders","Wilson Jones Active Use Binders","Sales","115.024"
"Binders","Wilson Jones Active Use Binders","Sales Margin %","0.18987341772151903"
"Binders","Wilson Jones Active Use Binders","Profit","37.05519999999999"
"Binders","Wilson Jones Active Use Binders","Profit Margin %","0.32215189873417716"
"Binders","Wilson Jones Active Use Binders","Count of Customer Name","6"
"Binders","Pressboard Hanging Data Binders for Unburst Sheets","Sales","112.668"
"Binders","Pressboard Hanging Data Binders for Unburst Sheets","Sales Margin %","0.5414847161572053"
"Binders","Pressboard Hanging Data Binders for Unburst Sheets","Profit","-10.135200000000005"
"Binders","Pressboard Hanging Data Binders for Unburst Sheets","Profit Margin %","-0.08995633187772929"
"Binders","Pressboard Hanging Data Binders for Unburst Sheets","Count of Customer Name","10"
"Binders","SpineVue Locking Slant-D Ring Binders by Cardinal","Sales","110.594"
"Binders","SpineVue Locking Slant-D Ring Binders by Cardinal","Sales Margin %","0.3884297520661157"
"Binders","SpineVue Locking Slant-D Ring Binders by Cardinal","Profit","6.032400000000002"
"Binders","SpineVue Locking Slant-D Ring Binders by Cardinal","Profit Margin %","0.054545454545454564"
"Binders","SpineVue Locking Slant-D Ring Binders by Cardinal","Count of Customer Name","8"
"Binders","Avery Heavy-Duty EZD  Binder With Locking Rings","Sales","110.484"
"Binders","Avery Heavy-Duty EZD  Binder With Locking Rings","Sales Margin %","0"
"Binders","Avery Heavy-Duty EZD  Binder With Locking Rings","Profit","29.239199999999997"
"Binders","Avery Heavy-Duty EZD  Binder With Locking Rings","Profit Margin %","0.26464646464646463"
"Binders","Avery Heavy-Duty EZD  Binder With Locking Rings","Count of Customer Name","6"
"Binders","Recycled Premium Regency Composition Covers","Sales","110.016"
"Binders","Recycled Premium Regency Composition Covers","Sales Margin %","0"
"Binders","Recycled Premium Regency Composition Covers","Profit","39.880799999999994"
"Binders","Recycled Premium Regency Composition Covers","Profit Margin %","0.36249999999999993"
"Binders","Recycled Premium Regency Composition Covers","Count of Customer Name","3"
"Binders","GBC Standard Plastic Binding Systems' Combs","Sales","108.644"
"Binders","GBC Standard Plastic Binding Systems' Combs","Sales Margin %","0.30057803468208094"
"Binders","GBC Standard Plastic Binding Systems' Combs","Profit","5.024000000000002"
"Binders","GBC Standard Plastic Binding Systems' Combs","Profit Margin %","0.046242774566474"
"Binders","GBC Standard Plastic Binding Systems' Combs","Count of Customer Name","8"
"Binders","Avery Hanging File Binders","Sales","105.846"
"Binders","Avery Hanging File Binders","Sales Margin %","0"
"Binders","Avery Hanging File Binders","Profit","21.8868"
"Binders","Avery Hanging File Binders","Profit Margin %","0.20677966101694917"
"Binders","Avery Hanging File Binders","Count of Customer Name","6"
"Binders","Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue","Sales","102.619"
"Binders","Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue","Sales Margin %","0.5454545454545454"
"Binders","Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue","Profit","-11.882200000000001"
"Binders","Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue","Profit Margin %","-0.11578947368421054"
"Binders","Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue","Count of Customer Name","12"
"Binders","Fellowes Black Plastic Comb Bindings","Sales","102.256"
"Binders","Fellowes Black Plastic Comb Bindings","Sales Margin %","0.3693181818181818"
"Binders","Fellowes Black Plastic Comb Bindings","Profit","-4.4155999999999995"
"Binders","Fellowes Black Plastic Comb Bindings","Profit Margin %","-0.043181818181818175"
"Binders","Fellowes Black Plastic Comb Bindings","Count of Customer Name","9"
"Binders","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","Sales","100.92"
"Binders","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","Sales Margin %","0.1954022988505747"
"Binders","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","Profit","30.739999999999995"
"Binders","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","Profit Margin %","0.30459770114942525"
"Binders","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders","Count of Customer Name","5"
"Binders","Cardinal Holdit Data Disk Pockets","Sales","100.464"
"Binders","Cardinal Holdit Data Disk Pockets","Sales Margin %","0"
"Binders","Cardinal Holdit Data Disk Pockets","Profit","38.7296"
"Binders","Cardinal Holdit Data Disk Pockets","Profit Margin %","0.38550724637681155"
"Binders","Cardinal Holdit Data Disk Pockets","Count of Customer Name","3"
"Binders","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Sales","100.392"
"Binders","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Sales Margin %","0"
"Binders","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Profit","35.297399999999996"
"Binders","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Profit Margin %","0.35159574468085103"
"Binders","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Count of Customer Name","4"
"Binders","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"","Sales","99.8"
"Binders","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"","Sales Margin %","0.42"
"Binders","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"","Profit","-0.6985999999999954"
"Binders","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"","Profit Margin %","-0.006999999999999954"
"Binders","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"","Count of Customer Name","6"
"Binders","Pressboard Data Binders by Wilson Jones","Sales","99.324"
"Binders","Pressboard Data Binders by Wilson Jones","Sales Margin %","0.21505376344086022"
"Binders","Pressboard Data Binders by Wilson Jones","Profit","22.9086"
"Binders","Pressboard Data Binders by Wilson Jones","Profit Margin %","0.2306451612903226"
"Binders","Pressboard Data Binders by Wilson Jones","Count of Customer Name","8"
"Binders","Wilson Jones Standard D-Ring Binders","Sales","96.646"
"Binders","Wilson Jones Standard D-Ring Binders","Sales Margin %","0.10994764397905764"
"Binders","Wilson Jones Standard D-Ring Binders","Profit","26.919200000000004"
"Binders","Wilson Jones Standard D-Ring Binders","Profit Margin %","0.2785340314136126"
