GEO (Labels),Level ,Value Column Name,Value
"Beogradski region","Levels 0-2","Unemployment","165.89999999999998"
"Beogradski region","Levels 3 - 4","Unemployment","119.5"
"Beogradski region","Levels 5 - 8","Unemployment","86.2"
"Észak-Magyarország","All Levels","Unemployment","106.7"
"Észak-Magyarország","Levels 0-2","Unemployment","247.2"
"Észak-Magyarország","Levels 3 - 4","Unemployment","92.3"
"Észak-Magyarország","Levels 5 - 8","Unemployment","35.00000000000001"
"Portugal","All Levels","Unemployment","123.5"
"Portugal","Levels 0-2","Unemployment","131.20000000000002"
"Portugal","Levels 3 - 4","Unemployment","135.10000000000002"
"Portugal","Levels 5 - 8","Unemployment","91.10000000000001"
"Continente","All Levels","Unemployment","123.30000000000001"
"Continente","Levels 0-2","Unemployment","130.39999999999998"
"Continente","Levels 3 - 4","Unemployment","135.1"
"Continente","Levels 5 - 8","Unemployment","91.8"
"Turkey","All Levels","Unemployment","116.30000000000001"
"Turkey","Levels 0-2","Unemployment","107.89999999999999"
"Turkey","Levels 3 - 4","Unemployment","133.9"
"Turkey","Levels 5 - 8","Unemployment","121.19999999999999"
"Haute-Normandie","All Levels","Unemployment","114.00000000000001"
"Haute-Normandie","Levels 0-2","Unemployment","194.6"
"Haute-Normandie","Levels 3 - 4","Unemployment","114.4"
"Haute-Normandie","Levels 5 - 8","Unemployment","55.800000000000004"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","All Levels","Unemployment","117.10000000000001"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 0-2","Unemployment","112"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 3 - 4","Unemployment","123.60000000000001"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 5 - 8","Unemployment","125"
"Champagne-Ardenne","All Levels","Unemployment","115.60000000000001"
"Champagne-Ardenne","Levels 0-2","Unemployment","187.6"
"Champagne-Ardenne","Levels 3 - 4","Unemployment","111.60000000000001"
"Champagne-Ardenne","Levels 5 - 8","Unemployment","61.2"
"Pohjois- ja Itä-Suomi","All Levels","Unemployment","103.8"
"Pohjois- ja Itä-Suomi","Levels 0-2","Unemployment","202.4"
"Pohjois- ja Itä-Suomi","Levels 3 - 4","Unemployment","113.9"
"Pohjois- ja Itä-Suomi","Levels 5 - 8","Unemployment","55.9"
"Occitanie","All Levels","Unemployment","108.00000000000001"
"Occitanie","Levels 0-2","Unemployment","188.20000000000002"
"Occitanie","Levels 3 - 4","Unemployment","114.40000000000002"
"Occitanie","Levels 5 - 8","Unemployment","63.7"
"Abruzzo","All Levels","Unemployment","119.69999999999999"
"Abruzzo","Levels 0-2","Unemployment","128.4"
"Abruzzo","Levels 3 - 4","Unemployment","122.7"
"Abruzzo","Levels 5 - 8","Unemployment","100.2"
"Bulgaria","All Levels","Unemployment","95.8"
"Bulgaria","Levels 0-2","Unemployment","243.2"
"Bulgaria","Levels 3 - 4","Unemployment","87.8"
"Bulgaria","Levels 5 - 8","Unemployment","44.099999999999994"
"Grand Est","All Levels","Unemployment","108.7"
"Grand Est","Levels 0-2","Unemployment","192.4"
"Grand Est","Levels 3 - 4","Unemployment","106.4"
"Grand Est","Levels 5 - 8","Unemployment","62.60000000000001"
"Ege","All Levels","Unemployment","110.1"
"Ege","Levels 0-2","Unemployment","95.6"
"Ege","Levels 3 - 4","Unemployment","139"
"Ege","Levels 5 - 8","Unemployment","124.2"
"Srbija - sever","All Levels","Unemployment","112.8"
"Srbija - sever","Levels 0-2","Unemployment","151.1"
"Srbija - sever","Levels 3 - 4","Unemployment","117.8"
"Srbija - sever","Levels 5 - 8","Unemployment","86.7"
"Antalya, Isparta, Burdur","All Levels","Unemployment","111.2"
"Antalya, Isparta, Burdur","Levels 0-2","Unemployment","99.8"
"Antalya, Isparta, Burdur","Levels 3 - 4","Unemployment","137.89999999999998"
"Antalya, Isparta, Burdur","Levels 5 - 8","Unemployment","116.59999999999998"
"Region Sumadije i Zapadne Srbije","All Levels","Unemployment","122.89999999999999"
"Region Sumadije i Zapadne Srbije","Levels 0-2","Unemployment","78"
"Region Sumadije i Zapadne Srbije","Levels 3 - 4","Unemployment","141"
"Region Sumadije i Zapadne Srbije","Levels 5 - 8","Unemployment","123.10000000000001"
"Region Vojvodine","All Levels","Unemployment","115.19999999999999"
"Region Vojvodine","Levels 0-2","Unemployment","146"
"Region Vojvodine","Levels 3 - 4","Unemployment","116.19999999999999"
"Region Vojvodine","Levels 5 - 8","Unemployment","87.6"
"Lazio","All Levels","Unemployment","117"
"Lazio","Levels 0-2","Unemployment","154.10000000000002"
"Lazio","Levels 3 - 4","Unemployment","123.2"
"Lazio","Levels 5 - 8","Unemployment","68.69999999999999"
"Euro area - 19 countries  (from 2015)","All Levels","Unemployment","109.10000000000001"
"Euro area - 19 countries  (from 2015)","Levels 0-2","Unemployment","189.29999999999998"
"Euro area - 19 countries  (from 2015)","Levels 3 - 4","Unemployment","96.9"
"Euro area - 19 countries  (from 2015)","Levels 5 - 8","Unemployment","66.6"
"Provence-Alpes-Côte d'Azur","All Levels","Unemployment","108.1"
"Provence-Alpes-Côte d'Azur","Levels 0-2","Unemployment","173.2"
"Provence-Alpes-Côte d'Azur","Levels 3 - 4","Unemployment","113.30000000000003"
"Provence-Alpes-Côte d'Azur","Levels 5 - 8","Unemployment","66.8"
"Podkarpackie","All Levels","Unemployment","111.39999999999999"
"Podkarpackie","Levels 0-2","Unemployment","154.9"
"Podkarpackie","Levels 3 - 4","Unemployment","124.4"
"Podkarpackie","Levels 5 - 8","Unemployment","68.2"
"Picardie","All Levels","Unemployment","113.3"
"Picardie","Levels 0-2","Unemployment","178.79999999999998"
"Picardie","Levels 3 - 4","Unemployment","110.60000000000001"
"Picardie","Levels 5 - 8","Unemployment","55.5"
"Alföld és Észak","All Levels","Unemployment","101.79999999999998"
"Alföld és Észak","Levels 0-2","Unemployment","223.5"
"Alföld és Észak","Levels 3 - 4","Unemployment","91.3"
"Alföld és Észak","Levels 5 - 8","Unemployment","39.800000000000004"
"Alentejo","All Levels","Unemployment","126.2"
"Alentejo","Levels 0-2","Unemployment","133.8"
"Alentejo","Levels 3 - 4","Unemployment","127.3"
"Alentejo","Levels 5 - 8","Unemployment","67.5"
"France","All Levels","Unemployment","104.7"
"France","Levels 0-2","Unemployment","180.29999999999998"
"France","Levels 3 - 4","Unemployment","108"
"France","Levels 5 - 8","Unemployment","61.3"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","All Levels","Unemployment","106.10000000000001"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Levels 0-2","Unemployment","92.49999999999999"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Levels 3 - 4","Unemployment","133.6"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Levels 5 - 8","Unemployment","122"
"Italy","All Levels","Unemployment","117.00000000000001"
"Italy","Levels 0-2","Unemployment","155"
"Italy","Levels 3 - 4","Unemployment","110.30000000000001"
"Italy","Levels 5 - 8","Unemployment","69.89999999999999"
"Yugoiztochen","All Levels","Unemployment","98.19999999999999"
"Yugoiztochen","Levels 0-2","Unemployment","218.70000000000002"
"Yugoiztochen","Levels 3 - 4","Unemployment","82.4"
"Yugoiztochen","Levels 5 - 8","Unemployment","45.400000000000006"
"Östra Mellansverige","All Levels","Unemployment","90.90000000000002"
"Östra Mellansverige","Levels 0-2","Unemployment","230.49999999999994"
"Östra Mellansverige","Levels 3 - 4","Unemployment","73.1"
"Östra Mellansverige","Levels 5 - 8","Unemployment","48.8"
"European Union - 27 countries (from 2020)","All Levels","Unemployment","101.50000000000001"
"European Union - 27 countries (from 2020)","Levels 0-2","Unemployment","183.3"
"European Union - 27 countries (from 2020)","Levels 3 - 4","Unemployment","91.4"
"European Union - 27 countries (from 2020)","Levels 5 - 8","Unemployment","61.50000000000001"
"Aquitaine","All Levels","Unemployment","100"
"Aquitaine","Levels 0-2","Unemployment","169"
"Aquitaine","Levels 3 - 4","Unemployment","98.1"
"Aquitaine","Levels 5 - 8","Unemployment","69.3"
"Normandie","All Levels","Unemployment","103.8"
"Normandie","Levels 0-2","Unemployment","168.2"
"Normandie","Levels 3 - 4","Unemployment","103.5"
"Normandie","Levels 5 - 8","Unemployment","57.900000000000006"
"Länsi-Suomi","All Levels","Unemployment","92.7"
"Länsi-Suomi","Levels 0-2","Unemployment","186.1"
"Länsi-Suomi","Levels 3 - 4","Unemployment","98.5"
"Länsi-Suomi","Levels 5 - 8","Unemployment","54.300000000000004"
"Dolnoslaskie","All Levels","Unemployment","80.39999999999999"
"Dolnoslaskie","Levels 0-2","Unemployment","227.20000000000002"
"Dolnoslaskie","Levels 3 - 4","Unemployment","88.9"
"Dolnoslaskie","Levels 5 - 8","Unemployment","34.300000000000004"
"Bourgogne","All Levels","Unemployment","101.09999999999998"
"Bourgogne","Levels 0-2","Unemployment","169.8"
"Bourgogne","Levels 3 - 4","Unemployment","100.60000000000001"
"Bourgogne","Levels 5 - 8","Unemployment","58.400000000000006"
"Alsace","All Levels","Unemployment","95.39999999999999"
"Alsace","Levels 0-2","Unemployment","181.3"
"Alsace","Levels 3 - 4","Unemployment","91.89999999999999"
"Alsace","Levels 5 - 8","Unemployment","60.7"
"Bati Anadolu","All Levels","Unemployment","105.29999999999998"
"Bati Anadolu","Levels 0-2","Unemployment","99.5"
"Bati Anadolu","Levels 3 - 4","Unemployment","120.3"
"Bati Anadolu","Levels 5 - 8","Unemployment","102.5"
"Etelä-Suomi","All Levels","Unemployment","91.89999999999999"
"Etelä-Suomi","Levels 0-2","Unemployment","184.3"
"Etelä-Suomi","Levels 3 - 4","Unemployment","96.00000000000001"
"Etelä-Suomi","Levels 5 - 8","Unemployment","54"
"Manner-Suomi","All Levels","Unemployment","89.6"
"Manner-Suomi","Levels 0-2","Unemployment","186.4"
"Manner-Suomi","Levels 3 - 4","Unemployment","97.39999999999999"
"Manner-Suomi","Levels 5 - 8","Unemployment","51.199999999999996"
"Yuzhen tsentralen","All Levels","Unemployment","96.00000000000001"
"Yuzhen tsentralen","Levels 0-2","Unemployment","199.20000000000002"
"Yuzhen tsentralen","Levels 3 - 4","Unemployment","83.7"
"Yuzhen tsentralen","Levels 5 - 8","Unemployment","45.6"
"Île de France","All Levels","Unemployment","96"
"Île de France","Levels 0-2","Unemployment","157.9"
"Île de France","Levels 3 - 4","Unemployment","106.80000000000001"
"Île de France","Levels 5 - 8","Unemployment","63.50000000000001"
"Finland","All Levels","Unemployment","89.5"
"Finland","Levels 0-2","Unemployment","185.4"
"Finland","Levels 3 - 4","Unemployment","97"
"Finland","Levels 5 - 8","Unemployment","51.099999999999994"
"Dogu Marmara","All Levels","Unemployment","103.8"
"Dogu Marmara","Levels 0-2","Unemployment","98.8"
"Dogu Marmara","Levels 3 - 4","Unemployment","110.3"
"Dogu Marmara","Levels 5 - 8","Unemployment","109.89999999999999"
"Eesti","All Levels","Unemployment","90.39999999999999"
"Eesti","Levels 0-2","Unemployment","176.60000000000005"
"Eesti","Levels 3 - 4","Unemployment","99.29999999999998"
"Eesti","Levels 5 - 8","Unemployment","56.39999999999999"
"Estonia","All Levels","Unemployment","90.39999999999999"
"Estonia","Levels 0-2","Unemployment","176.60000000000005"
"Estonia","Levels 3 - 4","Unemployment","99.29999999999998"
"Estonia","Levels 5 - 8","Unemployment","56.39999999999999"
"Nouvelle-Aquitaine","All Levels","Unemployment","97.19999999999999"
"Nouvelle-Aquitaine","Levels 0-2","Unemployment","166.00000000000003"
"Nouvelle-Aquitaine","Levels 3 - 4","Unemployment","96.79999999999998"
"Nouvelle-Aquitaine","Levels 5 - 8","Unemployment","62.400000000000006"
"Prov. Namur","All Levels","Unemployment","93.8"
"Prov. Namur","Levels 0-2","Unemployment","170.2"
"Prov. Namur","Levels 3 - 4","Unemployment","105.9"
"Prov. Namur","Levels 5 - 8","Unemployment","48.599999999999994"
"Centre - Val de Loire","All Levels","Unemployment","100.8"
"Centre - Val de Loire","Levels 0-2","Unemployment","150.99999999999997"
"Centre - Val de Loire","Levels 3 - 4","Unemployment","107.5"
"Centre - Val de Loire","Levels 5 - 8","Unemployment","58.6"
"Sachsen-Anhalt","All Levels","Unemployment","86"
"Sachsen-Anhalt","Levels 0-2","Unemployment","213.4"
"Sachsen-Anhalt","Levels 3 - 4","Unemployment","90.1"
"Sachsen-Anhalt","Levels 5 - 8","Unemployment","28.3"
"Poitou-Charentes","All Levels","Unemployment","98.19999999999999"
"Poitou-Charentes","Levels 0-2","Unemployment","167.59999999999997"
"Poitou-Charentes","Levels 3 - 4","Unemployment","101.29999999999998"
"Poitou-Charentes","Levels 5 - 8","Unemployment","50.1"
"Makroregion Wschodni","All Levels","Unemployment","95.9"
"Makroregion Wschodni","Levels 0-2","Unemployment","152.4"
"Makroregion Wschodni","Levels 3 - 4","Unemployment","106.4"
"Makroregion Wschodni","Levels 5 - 8","Unemployment","60.5"
"Leipzig","All Levels","Unemployment","83.89999999999999"
"Leipzig","Levels 0-2","Unemployment","220.39999999999998"
"Leipzig","Levels 3 - 4","Unemployment","88.19999999999999"
"Leipzig","Levels 5 - 8","Unemployment","22.000000000000004"
"Severozápad","All Levels","Unemployment","75.89999999999999"
"Severozápad","Levels 0-2","Unemployment","255.8"
"Severozápad","Levels 3 - 4","Unemployment","60.400000000000006"
"Severozápad","Levels 5 - 8","Unemployment","21.7"
"Norra Mellansverige","All Levels","Unemployment","87.7"
"Norra Mellansverige","Levels 0-2","Unemployment","211"
"Norra Mellansverige","Levels 3 - 4","Unemployment","72.70000000000002"
"Norra Mellansverige","Levels 5 - 8","Unemployment","41.8"
"Lubelskie","All Levels","Unemployment","92.9"
"Lubelskie","Levels 0-2","Unemployment","158.5"
"Lubelskie","Levels 3 - 4","Unemployment","100.8"
"Lubelskie","Levels 5 - 8","Unemployment","60.6"
"Östra Sverige","All Levels","Unemployment","80.8"
"Östra Sverige","Levels 0-2","Unemployment","217.30000000000004"
"Östra Sverige","Levels 3 - 4","Unemployment","67.19999999999999"
"Östra Sverige","Levels 5 - 8","Unemployment","45.2"
"Algarve","All Levels","Unemployment","130.3"
"Algarve","Levels 0-2","Unemployment","146.89999999999998"
"Algarve","Levels 3 - 4","Unemployment","121.90000000000002"
"Algarve","Levels 5 - 8","Unemployment","11.3"
"Inner London - East","All Levels","Unemployment","79.3"
"Inner London - East","Levels 0-2","Unemployment","159.5"
"Inner London - East","Levels 3 - 4","Unemployment","127.2"
"Inner London - East","Levels 5 - 8","Unemployment","43.300000000000004"
"Sweden","All Levels","Unemployment","83.1"
"Sweden","Levels 0-2","Unemployment","209.1"
"Sweden","Levels 3 - 4","Unemployment","69.20000000000002"
"Sweden","Levels 5 - 8","Unemployment","46.699999999999996"
"Södra Sverige","All Levels","Unemployment","85.1"
"Södra Sverige","Levels 0-2","Unemployment","202.69999999999996"
"Södra Sverige","Levels 3 - 4","Unemployment","70.30000000000001"
"Södra Sverige","Levels 5 - 8","Unemployment","49.800000000000004"
"Zonguldak, Karabük, Bartin","All Levels","Unemployment","85.9"
"Zonguldak, Karabük, Bartin","Levels 0-2","Unemployment","60.900000000000006"
"Zonguldak, Karabük, Bartin","Levels 3 - 4","Unemployment","129.7"
"Zonguldak, Karabük, Bartin","Levels 5 - 8","Unemployment","131.39999999999998"
"Bourgogne - Franche-Comté","All Levels","Unemployment","96.5"
"Bourgogne - Franche-Comté","Levels 0-2","Unemployment","157.70000000000002"
"Bourgogne - Franche-Comté","Levels 3 - 4","Unemployment","96.1"
"Bourgogne - Franche-Comté","Levels 5 - 8","Unemployment","57.300000000000004"
"Makroregion Poludniowo-Zachodni","All Levels","Unemployment","77.99999999999999"
"Makroregion Poludniowo-Zachodni","Levels 0-2","Unemployment","208.5"
"Makroregion Poludniowo-Zachodni","Levels 3 - 4","Unemployment","85.1"
"Makroregion Poludniowo-Zachodni","Levels 5 - 8","Unemployment","35.3"
"Centro (IT)","All Levels","Unemployment","103.8"
"Centro (IT)","Levels 0-2","Unemployment","129.89999999999998"
"Centro (IT)","Levels 3 - 4","Unemployment","106.49999999999999"
"Centro (IT)","Levels 5 - 8","Unemployment","66.10000000000001"
"Kujawsko-Pomorskie","All Levels","Unemployment","88.79999999999998"
"Kujawsko-Pomorskie","Levels 0-2","Unemployment","182.99999999999997"
"Kujawsko-Pomorskie","Levels 3 - 4","Unemployment","94.49999999999999"
"Kujawsko-Pomorskie","Levels 5 - 8","Unemployment","38.4"
"Norra Sverige","All Levels","Unemployment","83.1"
"Norra Sverige","Levels 0-2","Unemployment","206.89999999999998"
"Norra Sverige","Levels 3 - 4","Unemployment","71.5"
"Norra Sverige","Levels 5 - 8","Unemployment","41.1"
"Umbria","All Levels","Unemployment","100.7"
"Umbria","Levels 0-2","Unemployment","133.2"
"Umbria","Levels 3 - 4","Unemployment","96.89999999999999"
"Umbria","Levels 5 - 8","Unemployment","71.1"
"Zachodniopomorskie","All Levels","Unemployment","83.20000000000002"
"Zachodniopomorskie","Levels 0-2","Unemployment","199.40000000000003"
"Zachodniopomorskie","Levels 3 - 4","Unemployment","87.8"
"Zachodniopomorskie","Levels 5 - 8","Unemployment","30.799999999999997"
"Dél-Dunántúl","All Levels","Unemployment","90.80000000000001"
"Dél-Dunántúl","Levels 0-2","Unemployment","216.4"
"Dél-Dunántúl","Levels 3 - 4","Unemployment","79.80000000000001"
"Dél-Dunántúl","Levels 5 - 8","Unemployment","13.899999999999999"
"Prov. Brabant wallon","All Levels","Unemployment","81.2"
"Prov. Brabant wallon","Levels 0-2","Unemployment","168.4"
"Prov. Brabant wallon","Levels 3 - 4","Unemployment","93.5"
"Prov. Brabant wallon","Levels 5 - 8","Unemployment","55.4"
"Mellersta Norrland","All Levels","Unemployment","82"
"Mellersta Norrland","Levels 0-2","Unemployment","215.79999999999998"
"Mellersta Norrland","Levels 3 - 4","Unemployment","71.1"
"Mellersta Norrland","Levels 5 - 8","Unemployment","28.800000000000004"
"Pays-de-la-Loire","All Levels","Unemployment","90.2"
"Pays-de-la-Loire","Levels 0-2","Unemployment","161.1"
"Pays-de-la-Loire","Levels 3 - 4","Unemployment","87.9"
"Pays-de-la-Loire","Levels 5 - 8","Unemployment","57.8"
"Swietokrzyskie","All Levels","Unemployment","102.99999999999999"
"Swietokrzyskie","Levels 0-2","Unemployment","112.20000000000002"
"Swietokrzyskie","Levels 3 - 4","Unemployment","112.1"
"Swietokrzyskie","Levels 5 - 8","Unemployment","69.2"
"Vzhodna Slovenija","All Levels","Unemployment","91.3"
"Vzhodna Slovenija","Levels 0-2","Unemployment","145.9"
"Vzhodna Slovenija","Levels 3 - 4","Unemployment","93.50000000000001"
"Vzhodna Slovenija","Levels 5 - 8","Unemployment","64.4"
"Malatya, Elazig, Bingöl, Tunceli","All Levels","Unemployment","89.99999999999999"
"Malatya, Elazig, Bingöl, Tunceli","Levels 0-2","Unemployment","73.2"
"Malatya, Elazig, Bingöl, Tunceli","Levels 3 - 4","Unemployment","113.00000000000001"
"Malatya, Elazig, Bingöl, Tunceli","Levels 5 - 8","Unemployment","117.6"
"Makroregion Centralny","All Levels","Unemployment","86.5"
"Makroregion Centralny","Levels 0-2","Unemployment","160.8"
"Makroregion Centralny","Levels 3 - 4","Unemployment","92.89999999999999"
"Makroregion Centralny","Levels 5 - 8","Unemployment","51.6"
"Midi-Pyrénées","All Levels","Unemployment","86.19999999999999"
"Midi-Pyrénées","Levels 0-2","Unemployment","154.60000000000002"
"Midi-Pyrénées","Levels 3 - 4","Unemployment","94"
"Midi-Pyrénées","Levels 5 - 8","Unemployment","55.80000000000001"
"Vidurio ir vakaru Lietuvos regionas","All Levels","Unemployment","74.39999999999999"
"Vidurio ir vakaru Lietuvos regionas","Levels 0-2","Unemployment","193.4"
"Vidurio ir vakaru Lietuvos regionas","Levels 3 - 4","Unemployment","89.8"
"Vidurio ir vakaru Lietuvos regionas","Levels 5 - 8","Unemployment","32.699999999999996"
"Centro (PT)","All Levels","Unemployment","94.80000000000001"
"Centro (PT)","Levels 0-2","Unemployment","87"
"Centro (PT)","Levels 3 - 4","Unemployment","114.7"
"Centro (PT)","Levels 5 - 8","Unemployment","92.50000000000001"
"Slaskie","All Levels","Unemployment","71.1"
"Slaskie","Levels 0-2","Unemployment","201.5"
"Slaskie","Levels 3 - 4","Unemployment","77.4"
"Slaskie","Levels 5 - 8","Unemployment","38.49999999999999"
"Liguria","All Levels","Unemployment","98.19999999999999"
"Liguria","Levels 0-2","Unemployment","150.9"
"Liguria","Levels 3 - 4","Unemployment","86"
"Liguria","Levels 5 - 8","Unemployment","52.300000000000004"
"Makroregion Pólnocny","All Levels","Unemployment","81.8"
"Makroregion Pólnocny","Levels 0-2","Unemployment","179.29999999999998"
"Makroregion Pólnocny","Levels 3 - 4","Unemployment","88.5"
"Makroregion Pólnocny","Levels 5 - 8","Unemployment","37.800000000000004"
"Stockholm","All Levels","Unemployment","73.69999999999999"
"Stockholm","Levels 0-2","Unemployment","207.2"
"Stockholm","Levels 3 - 4","Unemployment","62.5"
"Stockholm","Levels 5 - 8","Unemployment","43.2"
"Rhône-Alpes","All Levels","Unemployment","87.39999999999999"
"Rhône-Alpes","Levels 0-2","Unemployment","152.00000000000003"
"Rhône-Alpes","Levels 3 - 4","Unemployment","92.50000000000001"
"Rhône-Alpes","Levels 5 - 8","Unemployment","54.10000000000001"
"West Midlands","All Levels","Unemployment","92"
"West Midlands","Levels 0-2","Unemployment","155.79999999999998"
"West Midlands","Levels 3 - 4","Unemployment","91.2"
"West Midlands","Levels 5 - 8","Unemployment","46.00000000000001"
"Marche","All Levels","Unemployment","98.10000000000001"
"Marche","Levels 0-2","Unemployment","115.4"
"Marche","Levels 3 - 4","Unemployment","96.89999999999999"
"Marche","Levels 5 - 8","Unemployment","74.3"
"Warminsko-Mazurskie","All Levels","Unemployment","88.99999999999999"
"Warminsko-Mazurskie","Levels 0-2","Unemployment","169.70000000000002"
"Warminsko-Mazurskie","Levels 3 - 4","Unemployment","93.9"
"Warminsko-Mazurskie","Levels 5 - 8","Unemployment","31.5"
"Auvergne - Rhône-Alpes","All Levels","Unemployment","86.9"
"Auvergne - Rhône-Alpes","Levels 0-2","Unemployment","151.29999999999998"
"Auvergne - Rhône-Alpes","Levels 3 - 4","Unemployment","90.89999999999999"
"Auvergne - Rhône-Alpes","Levels 5 - 8","Unemployment","53.400000000000006"
"Yugozapadna i yuzhna tsentralna Bulgaria","All Levels","Unemployment","76.9"
"Yugozapadna i yuzhna tsentralna Bulgaria","Levels 0-2","Unemployment","188.2"
"Yugozapadna i yuzhna tsentralna Bulgaria","Levels 3 - 4","Unemployment","77"
"Yugozapadna i yuzhna tsentralna Bulgaria","Levels 5 - 8","Unemployment","39.4"
"Övre Norrland","All Levels","Unemployment","76.4"
"Övre Norrland","Levels 0-2","Unemployment","191.6"
"Övre Norrland","Levels 3 - 4","Unemployment","69.79999999999998"
"Övre Norrland","Levels 5 - 8","Unemployment","43.7"
"Helsinki-Uusimaa","All Levels","Unemployment","76.1"
"Helsinki-Uusimaa","Levels 0-2","Unemployment","177"
"Helsinki-Uusimaa","Levels 3 - 4","Unemployment","82.39999999999999"
"Helsinki-Uusimaa","Levels 5 - 8","Unemployment","45.6"
"Southern","All Levels","Unemployment","87.39999999999999"
"Southern","Levels 0-2","Unemployment","139.4"
"Southern","Levels 3 - 4","Unemployment","100.9"
"Southern","Levels 5 - 8","Unemployment","52.80000000000001"
"Inner London - West","All Levels","Unemployment","60.4"
"Inner London - West","Levels 0-2","Unemployment","183.3"
"Inner London - West","Levels 3 - 4","Unemployment","98"
"Inner London - West","Levels 5 - 8","Unemployment","37.5"
"Eastern and Midland","All Levels","Unemployment","80.10000000000001"
"Eastern and Midland","Levels 0-2","Unemployment","149.6"
"Eastern and Midland","Levels 3 - 4","Unemployment","105.3"
"Eastern and Midland","Levels 5 - 8","Unemployment","44.2"
"Mecklenburg-Vorpommern","All Levels","Unemployment","85.3"
"Mecklenburg-Vorpommern","Levels 0-2","Unemployment","176.7"
"Mecklenburg-Vorpommern","Levels 3 - 4","Unemployment","88.70000000000002"
"Mecklenburg-Vorpommern","Levels 5 - 8","Unemployment","27.1"
"Franche-Comté","All Levels","Unemployment","89.8"
"Franche-Comté","Levels 0-2","Unemployment","141.2"
"Franche-Comté","Levels 3 - 4","Unemployment","89.6"
"Franche-Comté","Levels 5 - 8","Unemployment","57.00000000000001"
"Västsverige","All Levels","Unemployment","77.8"
"Västsverige","Levels 0-2","Unemployment","189.6"
"Västsverige","Levels 3 - 4","Unemployment","64.1"
"Västsverige","Levels 5 - 8","Unemployment","45.9"
"Basse-Normandie","All Levels","Unemployment","90.69999999999999"
"Basse-Normandie","Levels 0-2","Unemployment","133.1"
"Basse-Normandie","Levels 3 - 4","Unemployment","90.3"
"Basse-Normandie","Levels 5 - 8","Unemployment","60.6"
"Aydin, Denizli, Mugla","All Levels","Unemployment","84.1"
"Aydin, Denizli, Mugla","Levels 0-2","Unemployment","69.6"
"Aydin, Denizli, Mugla","Levels 3 - 4","Unemployment","111.29999999999998"
"Aydin, Denizli, Mugla","Levels 5 - 8","Unemployment","109.3"
"Hungary","All Levels","Unemployment","78.6"
"Hungary","Levels 0-2","Unemployment","189.7"
"Hungary","Levels 3 - 4","Unemployment","74.80000000000001"
"Hungary","Levels 5 - 8","Unemployment","30.999999999999996"
"Piemonte","All Levels","Unemployment","98.4"
"Piemonte","Levels 0-2","Unemployment","132.20000000000002"
"Piemonte","Levels 3 - 4","Unemployment","92.69999999999999"
"Piemonte","Levels 5 - 8","Unemployment","50.199999999999996"
"Sachsen","All Levels","Unemployment","71.3"
"Sachsen","Levels 0-2","Unemployment","195.70000000000002"
"Sachsen","Levels 3 - 4","Unemployment","78.60000000000001"
"Sachsen","Levels 5 - 8","Unemployment","27.9"
"Lódzkie","All Levels","Unemployment","78.8"
"Lódzkie","Levels 0-2","Unemployment","165.5"
"Lódzkie","Levels 3 - 4","Unemployment","83.5"
"Lódzkie","Levels 5 - 8","Unemployment","43.2"
"Poland","All Levels","Unemployment","77.8"
"Poland","Levels 0-2","Unemployment","165.20000000000002"
"Poland","Levels 3 - 4","Unemployment","85.8"
"Poland","Levels 5 - 8","Unemployment","41.9"
"Bursa, Eskisehir, Bilecik","All Levels","Unemployment","90.7"
"Bursa, Eskisehir, Bilecik","Levels 0-2","Unemployment","85.4"
"Bursa, Eskisehir, Bilecik","Levels 3 - 4","Unemployment","98.39999999999999"
"Bursa, Eskisehir, Bilecik","Levels 5 - 8","Unemployment","95.7"
"Auvergne","All Levels","Unemployment","84.89999999999999"
"Auvergne","Levels 0-2","Unemployment","148.2"
"Auvergne","Levels 3 - 4","Unemployment","84.29999999999998"
"Auvergne","Levels 5 - 8","Unemployment","49.199999999999996"
"Belgium","All Levels","Unemployment","80.39999999999999"
"Belgium","Levels 0-2","Unemployment","159.79999999999998"
"Belgium","Levels 3 - 4","Unemployment","80.6"
"Belgium","Levels 5 - 8","Unemployment","45"
"Slovenia","All Levels","Unemployment","82.39999999999999"
"Slovenia","Levels 0-2","Unemployment","141.79999999999998"
"Slovenia","Levels 3 - 4","Unemployment","86.7"
"Slovenia","Levels 5 - 8","Unemployment","54.49999999999999"
"Slovenija","All Levels","Unemployment","82.39999999999999"
"Slovenija","Levels 0-2","Unemployment","141.79999999999998"
"Slovenija","Levels 3 - 4","Unemployment","86.7"
"Slovenija","Levels 5 - 8","Unemployment","54.49999999999999"
"Tekirdag, Edirne, Kirklareli","All Levels","Unemployment","87.69999999999999"
"Tekirdag, Edirne, Kirklareli","Levels 0-2","Unemployment","80.30000000000001"
"Tekirdag, Edirne, Kirklareli","Levels 3 - 4","Unemployment","95.6"
