"GEO (Labels)","Level ","Value Column Name","Value"
"Éire/Ireland","Levels 5 - 8","Variance Analysis (Unemployment)","0.045528455284552675"
"Ireland","All Levels","Unemployment","112.8"
"Ireland","All Levels","Variance Analysis (Unemployment)","0.11133004926108356"
"Ireland","Levels 0-2","Unemployment","183.70000000000002"
"Ireland","Levels 0-2","Variance Analysis (Unemployment)","0.002182214948172426"
"Ireland","Levels 3 - 4","Unemployment","137.6"
"Ireland","Levels 3 - 4","Variance Analysis (Unemployment)","0.5054704595185994"
"Ireland","Levels 5 - 8","Unemployment","64.3"
"Ireland","Levels 5 - 8","Variance Analysis (Unemployment)","0.045528455284552675"
"Berlin","All Levels","Unemployment","97.1"
"Berlin","All Levels","Variance Analysis (Unemployment)","0.043349753694581473"
"Berlin","Levels 0-2","Unemployment","262.3"
"Berlin","Levels 0-2","Variance Analysis (Unemployment)","0.430987452264048"
"Berlin","Levels 3 - 4","Unemployment","92.69999999999997"
"Berlin","Levels 3 - 4","Variance Analysis (Unemployment)","0.014223194748358519"
"Berlin","Levels 5 - 8","Unemployment","46.2"
"Berlin","Levels 5 - 8","Variance Analysis (Unemployment)","0.2487804878048781"
"Wien","All Levels","Unemployment","107.10000000000001"
"Wien","All Levels","Variance Analysis (Unemployment)","0.05517241379310338"
"Wien","Levels 0-2","Unemployment","218.79999999999998"
"Wien","Levels 0-2","Variance Analysis (Unemployment)","0.19367157665029988"
"Wien","Levels 3 - 4","Unemployment","110.4"
"Wien","Levels 3 - 4","Variance Analysis (Unemployment)","0.20787746170678337"
"Wien","Levels 5 - 8","Unemployment","60.1"
"Wien","Levels 5 - 8","Variance Analysis (Unemployment)","0.02276422764227651"
"Moravskoslezsko","All Levels","Unemployment","78.30000000000001"
"Moravskoslezsko","All Levels","Variance Analysis (Unemployment)","0.22857142857142856"
"Moravskoslezsko","Levels 0-2","Unemployment","314.8"
"Moravskoslezsko","Levels 0-2","Variance Analysis (Unemployment)","0.7174031642116748"
"Moravskoslezsko","Levels 3 - 4","Unemployment","70.9"
"Moravskoslezsko","Levels 3 - 4","Variance Analysis (Unemployment)","0.22428884026258206"
"Moravskoslezsko","Levels 5 - 8","Unemployment","32.1"
"Moravskoslezsko","Levels 5 - 8","Variance Analysis (Unemployment)","0.47804878048780497"
"Cyprus","All Levels","Unemployment","120.3"
"Cyprus","All Levels","Variance Analysis (Unemployment)","0.18522167487684707"
"Cyprus","Levels 0-2","Unemployment","139.70000000000002"
"Cyprus","Levels 0-2","Variance Analysis (Unemployment)","0.23786142935079102"
"Cyprus","Levels 3 - 4","Unemployment","131"
"Cyprus","Levels 3 - 4","Variance Analysis (Unemployment)","0.43326039387308524"
"Cyprus","Levels 5 - 8","Unemployment","102.80000000000001"
"Cyprus","Levels 5 - 8","Variance Analysis (Unemployment)","0.6715447154471544"
"Kypros","All Levels","Unemployment","120.3"
"Kypros","All Levels","Variance Analysis (Unemployment)","0.18522167487684707"
"Kypros","Levels 0-2","Unemployment","139.70000000000002"
"Kypros","Levels 0-2","Variance Analysis (Unemployment)","0.23786142935079102"
"Kypros","Levels 3 - 4","Unemployment","131"
"Kypros","Levels 3 - 4","Variance Analysis (Unemployment)","0.43326039387308524"
"Kypros","Levels 5 - 8","Unemployment","102.80000000000001"
"Kypros","Levels 5 - 8","Variance Analysis (Unemployment)","0.6715447154471544"
"Srbija - jug","All Levels","Unemployment","129.5"
"Srbija - jug","All Levels","Variance Analysis (Unemployment)","0.27586206896551707"
"Srbija - jug","Levels 0-2","Unemployment","90.9"
"Srbija - jug","Levels 0-2","Variance Analysis (Unemployment)","0.5040916530278232"
"Srbija - jug","Levels 3 - 4","Unemployment","144.7"
"Srbija - jug","Levels 3 - 4","Variance Analysis (Unemployment)","0.5831509846827131"
"Srbija - jug","Levels 5 - 8","Unemployment","128.1"
"Srbija - jug","Levels 5 - 8","Variance Analysis (Unemployment)","1.0829268292682925"
"Prov. Liège","All Levels","Unemployment","112.9"
"Prov. Liège","All Levels","Variance Analysis (Unemployment)","0.11231527093596048"
"Prov. Liège","Levels 0-2","Unemployment","204.4"
"Prov. Liège","Levels 0-2","Variance Analysis (Unemployment)","0.1151118385160938"
"Prov. Liège","Levels 3 - 4","Unemployment","115.69999999999999"
"Prov. Liège","Levels 3 - 4","Variance Analysis (Unemployment)","0.26586433260393855"
"Prov. Liège","Levels 5 - 8","Unemployment","57.20000000000001"
"Prov. Liège","Levels 5 - 8","Variance Analysis (Unemployment)","0.06991869918699181"
"Sydsverige","All Levels","Unemployment","101.6"
"Sydsverige","All Levels","Variance Analysis (Unemployment)","0.0009852216748766512"
"Sydsverige","Levels 0-2","Unemployment","237.89999999999995"
"Sydsverige","Levels 0-2","Variance Analysis (Unemployment)","0.29787234042553157"
"Sydsverige","Levels 3 - 4","Unemployment","89.30000000000001"
"Sydsverige","Levels 3 - 4","Variance Analysis (Unemployment)","0.0229759299781181"
"Sydsverige","Levels 5 - 8","Unemployment","59.800000000000004"
"Sydsverige","Levels 5 - 8","Variance Analysis (Unemployment)","0.027642276422764272"
"Région wallonne","All Levels","Unemployment","109.3"
"Région wallonne","All Levels","Variance Analysis (Unemployment)","0.0768472906403939"
"Région wallonne","Levels 0-2","Unemployment","206.09999999999997"
"Région wallonne","Levels 0-2","Variance Analysis (Unemployment)","0.12438625204582626"
"Région wallonne","Levels 3 - 4","Unemployment","117.39999999999999"
"Région wallonne","Levels 3 - 4","Variance Analysis (Unemployment)","0.28446389496717706"
"Région wallonne","Levels 5 - 8","Unemployment","52.400000000000006"
"Région wallonne","Levels 5 - 8","Variance Analysis (Unemployment)","0.14796747967479676"
"Ankara","All Levels","Unemployment","120.89999999999999"
"Ankara","All Levels","Variance Analysis (Unemployment)","0.1911330049261081"
"Ankara","Levels 0-2","Unemployment","129.3"
"Ankara","Levels 0-2","Variance Analysis (Unemployment)","0.2945990180032733"
"Ankara","Levels 3 - 4","Unemployment","128.4"
"Ankara","Levels 3 - 4","Variance Analysis (Unemployment)","0.40481400437636755"
"Ankara","Levels 5 - 8","Unemployment","106.10000000000001"
"Ankara","Levels 5 - 8","Variance Analysis (Unemployment)","0.7252032520325202"
"Orta Anadolu","All Levels","Unemployment","112.90000000000002"
"Orta Anadolu","All Levels","Variance Analysis (Unemployment)","0.11231527093596064"
"Orta Anadolu","Levels 0-2","Unemployment","98.8"
"Orta Anadolu","Levels 0-2","Variance Analysis (Unemployment)","0.4609929078014185"
"Orta Anadolu","Levels 3 - 4","Unemployment","140.9"
"Orta Anadolu","Levels 3 - 4","Variance Analysis (Unemployment)","0.5415754923413566"
"Orta Anadolu","Levels 5 - 8","Unemployment","130"
"Orta Anadolu","Levels 5 - 8","Variance Analysis (Unemployment)","1.113821138211382"
"Beogradski region","All Levels","Unemployment","109.60000000000001"
"Beogradski region","All Levels","Variance Analysis (Unemployment)","0.07980295566502456"
"Beogradski region","Levels 0-2","Unemployment","165.89999999999998"
"Beogradski region","Levels 0-2","Variance Analysis (Unemployment)","0.09492635024549938"
"Beogradski region","Levels 3 - 4","Unemployment","119.5"
"Beogradski region","Levels 3 - 4","Variance Analysis (Unemployment)","0.3074398249452953"
"Beogradski region","Levels 5 - 8","Unemployment","86.2"
"Beogradski region","Levels 5 - 8","Variance Analysis (Unemployment)","0.4016260162601625"
"Észak-Magyarország","All Levels","Unemployment","106.7"
"Észak-Magyarország","All Levels","Variance Analysis (Unemployment)","0.05123152709359594"
"Észak-Magyarország","Levels 0-2","Unemployment","247.2"
"Észak-Magyarország","Levels 0-2","Variance Analysis (Unemployment)","0.34860883797053993"
"Észak-Magyarország","Levels 3 - 4","Unemployment","92.3"
"Észak-Magyarország","Levels 3 - 4","Variance Analysis (Unemployment)","0.009846827133479119"
"Észak-Magyarország","Levels 5 - 8","Unemployment","35.00000000000001"
"Észak-Magyarország","Levels 5 - 8","Variance Analysis (Unemployment)","0.4308943089430894"
"Portugal","All Levels","Unemployment","123.5"
"Portugal","All Levels","Variance Analysis (Unemployment)","0.21674876847290622"
"Portugal","Levels 0-2","Unemployment","131.20000000000002"
"Portugal","Levels 0-2","Variance Analysis (Unemployment)","0.2842334969994544"
"Portugal","Levels 3 - 4","Unemployment","135.10000000000002"
"Portugal","Levels 3 - 4","Variance Analysis (Unemployment)","0.4781181619256019"
"Portugal","Levels 5 - 8","Unemployment","91.10000000000001"
"Portugal","Levels 5 - 8","Variance Analysis (Unemployment)","0.48130081300813005"
"Continente","All Levels","Unemployment","123.30000000000001"
"Continente","All Levels","Variance Analysis (Unemployment)","0.21477832512315265"
"Continente","Levels 0-2","Unemployment","130.39999999999998"
"Continente","Levels 0-2","Variance Analysis (Unemployment)","0.2885979268957994"
"Continente","Levels 3 - 4","Unemployment","135.1"
"Continente","Levels 3 - 4","Variance Analysis (Unemployment)","0.4781181619256016"
"Continente","Levels 5 - 8","Unemployment","91.8"
"Continente","Levels 5 - 8","Variance Analysis (Unemployment)","0.49268292682926806"
"Turkey","All Levels","Unemployment","116.30000000000001"
"Turkey","All Levels","Variance Analysis (Unemployment)","0.14581280788177334"
"Turkey","Levels 0-2","Unemployment","107.89999999999999"
"Turkey","Levels 0-2","Variance Analysis (Unemployment)","0.4113475177304966"
"Turkey","Levels 3 - 4","Unemployment","133.9"
"Turkey","Levels 3 - 4","Variance Analysis (Unemployment)","0.4649890590809628"
"Turkey","Levels 5 - 8","Unemployment","121.19999999999999"
"Turkey","Levels 5 - 8","Variance Analysis (Unemployment)","0.9707317073170728"
"Haute-Normandie","All Levels","Unemployment","114.00000000000001"
"Haute-Normandie","All Levels","Variance Analysis (Unemployment)","0.12315270935960591"
"Haute-Normandie","Levels 0-2","Unemployment","194.6"
"Haute-Normandie","Levels 0-2","Variance Analysis (Unemployment)","0.06164757228587006"
"Haute-Normandie","Levels 3 - 4","Unemployment","114.4"
"Haute-Normandie","Levels 3 - 4","Variance Analysis (Unemployment)","0.25164113785557984"
"Haute-Normandie","Levels 5 - 8","Unemployment","55.800000000000004"
"Haute-Normandie","Levels 5 - 8","Variance Analysis (Unemployment)","0.09268292682926833"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","All Levels","Unemployment","117.10000000000001"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","All Levels","Variance Analysis (Unemployment)","0.1536945812807881"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 0-2","Unemployment","112"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 0-2","Variance Analysis (Unemployment)","0.38897981451172936"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 3 - 4","Unemployment","123.60000000000001"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 3 - 4","Variance Analysis (Unemployment)","0.35229759299781177"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 5 - 8","Unemployment","125"
"Kocaeli, Sakarya, Düzce, Bolu, Yalova","Levels 5 - 8","Variance Analysis (Unemployment)","1.0325203252032518"
"Champagne-Ardenne","All Levels","Unemployment","115.60000000000001"
"Champagne-Ardenne","All Levels","Variance Analysis (Unemployment)","0.1389162561576354"
"Champagne-Ardenne","Levels 0-2","Unemployment","187.6"
"Champagne-Ardenne","Levels 0-2","Variance Analysis (Unemployment)","0.02345881069285315"
"Champagne-Ardenne","Levels 3 - 4","Unemployment","111.60000000000001"
"Champagne-Ardenne","Levels 3 - 4","Variance Analysis (Unemployment)","0.22100656455142237"
"Champagne-Ardenne","Levels 5 - 8","Unemployment","61.2"
"Champagne-Ardenne","Levels 5 - 8","Variance Analysis (Unemployment)","0.004878048780487873"
"Pohjois- ja Itä-Suomi","All Levels","Unemployment","103.8"
"Pohjois- ja Itä-Suomi","All Levels","Variance Analysis (Unemployment)","0.022660098522167316"
"Pohjois- ja Itä-Suomi","Levels 0-2","Unemployment","202.4"
"Pohjois- ja Itä-Suomi","Levels 0-2","Variance Analysis (Unemployment)","0.10420076377523182"
"Pohjois- ja Itä-Suomi","Levels 3 - 4","Unemployment","113.9"
"Pohjois- ja Itä-Suomi","Levels 3 - 4","Variance Analysis (Unemployment)","0.24617067833698025"
"Pohjois- ja Itä-Suomi","Levels 5 - 8","Unemployment","55.9"
"Pohjois- ja Itä-Suomi","Levels 5 - 8","Variance Analysis (Unemployment)","0.09105691056910584"
"Occitanie","All Levels","Unemployment","108.00000000000001"
"Occitanie","All Levels","Variance Analysis (Unemployment)","0.06403940886699507"
"Occitanie","Levels 0-2","Unemployment","188.20000000000002"
"Occitanie","Levels 0-2","Variance Analysis (Unemployment)","0.026732133115111866"
"Occitanie","Levels 3 - 4","Unemployment","114.40000000000002"
"Occitanie","Levels 3 - 4","Variance Analysis (Unemployment)","0.25164113785558"
"Occitanie","Levels 5 - 8","Unemployment","63.7"
"Occitanie","Levels 5 - 8","Variance Analysis (Unemployment)","0.03577235772357716"
"Abruzzo","All Levels","Unemployment","119.69999999999999"
"Abruzzo","All Levels","Variance Analysis (Unemployment)","0.17931034482758595"
"Abruzzo","Levels 0-2","Unemployment","128.4"
"Abruzzo","Levels 0-2","Variance Analysis (Unemployment)","0.2995090016366612"
"Abruzzo","Levels 3 - 4","Unemployment","122.7"
"Abruzzo","Levels 3 - 4","Variance Analysis (Unemployment)","0.34245076586433254"
"Abruzzo","Levels 5 - 8","Unemployment","100.2"
"Abruzzo","Levels 5 - 8","Variance Analysis (Unemployment)","0.6292682926829267"
"Bulgaria","All Levels","Unemployment","95.8"
"Bulgaria","All Levels","Variance Analysis (Unemployment)","0.05615763546798045"
"Bulgaria","Levels 0-2","Unemployment","243.2"
"Bulgaria","Levels 0-2","Variance Analysis (Unemployment)","0.326786688488816"
"Bulgaria","Levels 3 - 4","Unemployment","87.8"
"Bulgaria","Levels 3 - 4","Variance Analysis (Unemployment)","0.03938730853391694"
"Bulgaria","Levels 5 - 8","Unemployment","44.099999999999994"
"Bulgaria","Levels 5 - 8","Variance Analysis (Unemployment)","0.2829268292682929"
"Grand Est","All Levels","Unemployment","108.7"
"Grand Est","All Levels","Variance Analysis (Unemployment)","0.07093596059113288"
"Grand Est","Levels 0-2","Unemployment","192.4"
"Grand Est","Levels 0-2","Variance Analysis (Unemployment)","0.04964539007092195"
"Grand Est","Levels 3 - 4","Unemployment","106.4"
"Grand Est","Levels 3 - 4","Variance Analysis (Unemployment)","0.1641137855579869"
"Grand Est","Levels 5 - 8","Unemployment","62.60000000000001"
"Grand Est","Levels 5 - 8","Variance Analysis (Unemployment)","0.01788617886178864"
"Ege","All Levels","Unemployment","110.1"
"Ege","All Levels","Variance Analysis (Unemployment)","0.08472906403940866"
"Ege","Levels 0-2","Unemployment","95.6"
"Ege","Levels 0-2","Variance Analysis (Unemployment)","0.47845062738679767"
"Ege","Levels 3 - 4","Unemployment","139"
"Ege","Levels 3 - 4","Variance Analysis (Unemployment)","0.5207877461706782"
"Ege","Levels 5 - 8","Unemployment","124.2"
"Ege","Levels 5 - 8","Variance Analysis (Unemployment)","1.019512195121951"
"Srbija - sever","All Levels","Unemployment","112.8"
"Srbija - sever","All Levels","Variance Analysis (Unemployment)","0.11133004926108356"
"Srbija - sever","Levels 0-2","Unemployment","151.1"
"Srbija - sever","Levels 0-2","Variance Analysis (Unemployment)","0.1756683033278779"
"Srbija - sever","Levels 3 - 4","Unemployment","117.8"
"Srbija - sever","Levels 3 - 4","Variance Analysis (Unemployment)","0.2888402625820568"
"Srbija - sever","Levels 5 - 8","Unemployment","86.7"
"Srbija - sever","Levels 5 - 8","Variance Analysis (Unemployment)","0.4097560975609755"
"Antalya, Isparta, Burdur","All Levels","Unemployment","111.2"
"Antalya, Isparta, Burdur","All Levels","Variance Analysis (Unemployment)","0.09556650246305405"
"Antalya, Isparta, Burdur","Levels 0-2","Unemployment","99.8"
"Antalya, Isparta, Burdur","Levels 0-2","Variance Analysis (Unemployment)","0.4555373704309875"
"Antalya, Isparta, Burdur","Levels 3 - 4","Unemployment","137.89999999999998"
"Antalya, Isparta, Burdur","Levels 3 - 4","Variance Analysis (Unemployment)","0.508752735229759"
"Antalya, Isparta, Burdur","Levels 5 - 8","Unemployment","116.59999999999998"
"Antalya, Isparta, Burdur","Levels 5 - 8","Variance Analysis (Unemployment)","0.8959349593495929"
"Region Sumadije i Zapadne Srbije","All Levels","Unemployment","122.89999999999999"
"Region Sumadije i Zapadne Srbije","All Levels","Variance Analysis (Unemployment)","0.21083743842364508"
"Region Sumadije i Zapadne Srbije","Levels 0-2","Unemployment","78"
"Region Sumadije i Zapadne Srbije","Levels 0-2","Variance Analysis (Unemployment)","0.574468085106383"
"Region Sumadije i Zapadne Srbije","Levels 3 - 4","Unemployment","141"
"Region Sumadije i Zapadne Srbije","Levels 3 - 4","Variance Analysis (Unemployment)","0.5426695842450765"
"Region Sumadije i Zapadne Srbije","Levels 5 - 8","Unemployment","123.10000000000001"
"Region Sumadije i Zapadne Srbije","Levels 5 - 8","Variance Analysis (Unemployment)","1.0016260162601625"
"Region Vojvodine","All Levels","Unemployment","115.19999999999999"
"Region Vojvodine","All Levels","Variance Analysis (Unemployment)","0.1349753694581278"
"Region Vojvodine","Levels 0-2","Unemployment","146"
"Region Vojvodine","Levels 0-2","Variance Analysis (Unemployment)","0.20349154391707588"
"Region Vojvodine","Levels 3 - 4","Unemployment","116.19999999999999"
"Region Vojvodine","Levels 3 - 4","Variance Analysis (Unemployment)","0.2713347921225381"
"Region Vojvodine","Levels 5 - 8","Unemployment","87.6"
"Region Vojvodine","Levels 5 - 8","Variance Analysis (Unemployment)","0.4243902439024388"
"Lazio","All Levels","Unemployment","117"
"Lazio","All Levels","Variance Analysis (Unemployment)","0.15270935960591117"
"Lazio","Levels 0-2","Unemployment","154.10000000000002"
"Lazio","Levels 0-2","Variance Analysis (Unemployment)","0.15930169121658477"
"Lazio","Levels 3 - 4","Unemployment","123.2"
"Lazio","Levels 3 - 4","Variance Analysis (Unemployment)","0.34792122538293213"
"Lazio","Levels 5 - 8","Unemployment","68.69999999999999"
"Lazio","Levels 5 - 8","Variance Analysis (Unemployment)","0.11707317073170702"
"Euro area - 19 countries  (from 2015)","All Levels","Unemployment","109.10000000000001"
"Euro area - 19 countries  (from 2015)","All Levels","Variance Analysis (Unemployment)","0.07487684729064033"
"Euro area - 19 countries  (from 2015)","Levels 0-2","Unemployment","189.29999999999998"
"Euro area - 19 countries  (from 2015)","Levels 0-2","Variance Analysis (Unemployment)","0.03273322422258577"
"Euro area - 19 countries  (from 2015)","Levels 3 - 4","Unemployment","96.9"
"Euro area - 19 countries  (from 2015)","Levels 3 - 4","Variance Analysis (Unemployment)","0.060175054704595186"
"Euro area - 19 countries  (from 2015)","Levels 5 - 8","Unemployment","66.6"
"Euro area - 19 countries  (from 2015)","Levels 5 - 8","Variance Analysis (Unemployment)","0.08292682926829248"
"Provence-Alpes-Côte d'Azur","All Levels","Unemployment","108.1"
"Provence-Alpes-Côte d'Azur","All Levels","Variance Analysis (Unemployment)","0.06502463054187171"
"Provence-Alpes-Côte d'Azur","Levels 0-2","Unemployment","173.2"
"Provence-Alpes-Côte d'Azur","Levels 0-2","Variance Analysis (Unemployment)","0.055100927441353094"
"Provence-Alpes-Côte d'Azur","Levels 3 - 4","Unemployment","113.30000000000003"
"Provence-Alpes-Côte d'Azur","Levels 3 - 4","Variance Analysis (Unemployment)","0.23960612691466104"
"Provence-Alpes-Côte d'Azur","Levels 5 - 8","Unemployment","66.8"
"Provence-Alpes-Côte d'Azur","Levels 5 - 8","Variance Analysis (Unemployment)","0.08617886178861771"
"Podkarpackie","All Levels","Unemployment","111.39999999999999"
"Podkarpackie","All Levels","Variance Analysis (Unemployment)","0.09753694581280764"
"Podkarpackie","Levels 0-2","Unemployment","154.9"
"Podkarpackie","Levels 0-2","Variance Analysis (Unemployment)","0.15493726132024008"
"Podkarpackie","Levels 3 - 4","Unemployment","124.4"
"Podkarpackie","Levels 3 - 4","Variance Analysis (Unemployment)","0.3610503282275711"
"Podkarpackie","Levels 5 - 8","Unemployment","68.2"
"Podkarpackie","Levels 5 - 8","Variance Analysis (Unemployment)","0.10894308943089422"
"Picardie","All Levels","Unemployment","113.3"
"Picardie","All Levels","Variance Analysis (Unemployment)","0.11625615763546779"
"Picardie","Levels 0-2","Unemployment","178.79999999999998"
"Picardie","Levels 0-2","Variance Analysis (Unemployment)","0.024549918166939598"
"Picardie","Levels 3 - 4","Unemployment","110.60000000000001"
"Picardie","Levels 3 - 4","Variance Analysis (Unemployment)","0.21006564551422321"
"Picardie","Levels 5 - 8","Unemployment","55.5"
"Picardie","Levels 5 - 8","Variance Analysis (Unemployment)","0.0975609756097562"
"Alföld és Észak","All Levels","Unemployment","101.79999999999998"
"Alföld és Észak","All Levels","Variance Analysis (Unemployment)","0.0029556650246302333"
"Alföld és Észak","Levels 0-2","Unemployment","223.5"
"Alföld és Észak","Levels 0-2","Variance Analysis (Unemployment)","0.21931260229132563"
"Alföld és Észak","Levels 3 - 4","Unemployment","91.3"
"Alföld és Észak","Levels 3 - 4","Variance Analysis (Unemployment)","0.0010940919037200057"
"Alföld és Észak","Levels 5 - 8","Unemployment","39.800000000000004"
"Alföld és Észak","Levels 5 - 8","Variance Analysis (Unemployment)","0.3528455284552845"
"Alentejo","All Levels","Unemployment","126.2"
"Alentejo","All Levels","Variance Analysis (Unemployment)","0.24334975369458114"
"Alentejo","Levels 0-2","Unemployment","133.8"
"Alentejo","Levels 0-2","Variance Analysis (Unemployment)","0.27004909983633385"
"Alentejo","Levels 3 - 4","Unemployment","127.3"
"Alentejo","Levels 3 - 4","Variance Analysis (Unemployment)","0.3927789934354485"
"Alentejo","Levels 5 - 8","Unemployment","67.5"
"Alentejo","Levels 5 - 8","Variance Analysis (Unemployment)","0.09756097560975598"
"France","All Levels","Unemployment","104.7"
"France","All Levels","Variance Analysis (Unemployment)","0.031527093596059"
"France","Levels 0-2","Unemployment","180.29999999999998"
"France","Levels 0-2","Variance Analysis (Unemployment)","0.016366612111293116"
"France","Levels 3 - 4","Unemployment","108"
"France","Levels 3 - 4","Variance Analysis (Unemployment)","0.1816192560175054"
"France","Levels 5 - 8","Unemployment","61.3"
"France","Levels 5 - 8","Variance Analysis (Unemployment)","0.0032520325203253646"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","All Levels","Unemployment","106.10000000000001"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","All Levels","Variance Analysis (Unemployment)","0.04532019704433491"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Levels 0-2","Unemployment","92.49999999999999"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Levels 0-2","Variance Analysis (Unemployment)","0.49536279323513377"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Levels 3 - 4","Unemployment","133.6"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Levels 3 - 4","Variance Analysis (Unemployment)","0.461706783369803"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Levels 5 - 8","Unemployment","122"
"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Levels 5 - 8","Variance Analysis (Unemployment)","0.9837398373983739"
"Italy","All Levels","Unemployment","117.00000000000001"
"Italy","All Levels","Variance Analysis (Unemployment)","0.1527093596059113"
"Italy","Levels 0-2","Unemployment","155"
"Italy","Levels 0-2","Variance Analysis (Unemployment)","0.154391707583197"
"Italy","Levels 3 - 4","Unemployment","110.30000000000001"
"Italy","Levels 3 - 4","Variance Analysis (Unemployment)","0.20678336980306353"
"Italy","Levels 5 - 8","Unemployment","69.89999999999999"
"Italy","Levels 5 - 8","Variance Analysis (Unemployment)","0.13658536585365827"
"Yugoiztochen","All Levels","Unemployment","98.19999999999999"
"Yugoiztochen","All Levels","Variance Analysis (Unemployment)","0.03251231527093621"
"Yugoiztochen","Levels 0-2","Unemployment","218.70000000000002"
"Yugoiztochen","Levels 0-2","Variance Analysis (Unemployment)","0.19312602291325695"
"Yugoiztochen","Levels 3 - 4","Unemployment","82.4"
"Yugoiztochen","Levels 3 - 4","Variance Analysis (Unemployment)","0.09846827133479213"
"Yugoiztochen","Levels 5 - 8","Unemployment","45.400000000000006"
"Yugoiztochen","Levels 5 - 8","Variance Analysis (Unemployment)","0.26178861788617885"
"Östra Mellansverige","All Levels","Unemployment","90.90000000000002"
"Östra Mellansverige","All Levels","Variance Analysis (Unemployment)","0.10443349753694572"
"Östra Mellansverige","Levels 0-2","Unemployment","230.49999999999994"
"Östra Mellansverige","Levels 0-2","Variance Analysis (Unemployment)","0.2575013638843422"
"Östra Mellansverige","Levels 3 - 4","Unemployment","73.1"
"Östra Mellansverige","Levels 3 - 4","Variance Analysis (Unemployment)","0.2002188183807441"
"Östra Mellansverige","Levels 5 - 8","Unemployment","48.8"
"Östra Mellansverige","Levels 5 - 8","Variance Analysis (Unemployment)","0.20650406504065055"
"European Union - 27 countries (from 2020)","All Levels","Unemployment","101.50000000000001"
"European Union - 27 countries (from 2020)","All Levels","Variance Analysis (Unemployment)","0"
"European Union - 27 countries (from 2020)","Levels 0-2","Unemployment","183.3"
"European Union - 27 countries (from 2020)","Levels 0-2","Variance Analysis (Unemployment)","0"
"European Union - 27 countries (from 2020)","Levels 3 - 4","Unemployment","91.4"
"European Union - 27 countries (from 2020)","Levels 3 - 4","Variance Analysis (Unemployment)","0"
"European Union - 27 countries (from 2020)","Levels 5 - 8","Unemployment","61.50000000000001"
"European Union - 27 countries (from 2020)","Levels 5 - 8","Variance Analysis (Unemployment)","0"
"Aquitaine","All Levels","Unemployment","100"
"Aquitaine","All Levels","Variance Analysis (Unemployment)","0.014778325123152847"
"Aquitaine","Levels 0-2","Unemployment","169"
"Aquitaine","Levels 0-2","Variance Analysis (Unemployment)","0.07801418439716318"
"Aquitaine","Levels 3 - 4","Unemployment","98.1"
"Aquitaine","Levels 3 - 4","Variance Analysis (Unemployment)","0.073304157549234"
"Aquitaine","Levels 5 - 8","Unemployment","69.3"
"Aquitaine","Levels 5 - 8","Variance Analysis (Unemployment)","0.12682926829268276"
"Normandie","All Levels","Unemployment","103.8"
"Normandie","All Levels","Variance Analysis (Unemployment)","0.022660098522167316"
"Normandie","Levels 0-2","Unemployment","168.2"
"Normandie","Levels 0-2","Variance Analysis (Unemployment)","0.08237861429350803"
"Normandie","Levels 3 - 4","Unemployment","103.5"
"Normandie","Levels 3 - 4","Variance Analysis (Unemployment)","0.13238512035010933"
"Normandie","Levels 5 - 8","Unemployment","57.900000000000006"
"Normandie","Levels 5 - 8","Variance Analysis (Unemployment)","0.058536585365853676"
"Länsi-Suomi","All Levels","Unemployment","92.7"
"Länsi-Suomi","All Levels","Variance Analysis (Unemployment)","0.08669950738916266"
"Länsi-Suomi","Levels 0-2","Unemployment","186.1"
"Länsi-Suomi","Levels 0-2","Variance Analysis (Unemployment)","0.015275504637206672"
"Länsi-Suomi","Levels 3 - 4","Unemployment","98.5"
"Länsi-Suomi","Levels 3 - 4","Variance Analysis (Unemployment)","0.07768052516411372"
"Länsi-Suomi","Levels 5 - 8","Unemployment","54.300000000000004"
"Länsi-Suomi","Levels 5 - 8","Variance Analysis (Unemployment)","0.11707317073170735"
"Dolnoslaskie","All Levels","Unemployment","80.39999999999999"
"Dolnoslaskie","All Levels","Variance Analysis (Unemployment)","0.20788177339901498"
"Dolnoslaskie","Levels 0-2","Unemployment","227.20000000000002"
"Dolnoslaskie","Levels 0-2","Variance Analysis (Unemployment)","0.23949809056192037"
"Dolnoslaskie","Levels 3 - 4","Unemployment","88.9"
"Dolnoslaskie","Levels 3 - 4","Variance Analysis (Unemployment)","0.02735229759299781"
"Dolnoslaskie","Levels 5 - 8","Unemployment","34.300000000000004"
"Dolnoslaskie","Levels 5 - 8","Variance Analysis (Unemployment)","0.44227642276422763"
